Offense Date,UCR Description,UCR Category,Zip Code
2022-02-02 12:30:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2022-02-02 13:26:00+00:00,ANIMAL CRUELTY,ANIMAL CRUELTY,38128
2022-02-02 15:20:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-02-02 16:00:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38128
2022-02-02 18:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2022-02-02 20:15:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2022-02-02 21:00:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38128
2022-02-02 23:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-02-03 08:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-02-03 09:45:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38128
2022-02-03 10:20:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-02-03 11:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-02-03 12:00:00+00:00,CREDIT CARD/ATM FRAUD,FRAUD,38128
2022-02-03 13:10:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38128
2022-02-03 14:26:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-02-03 14:51:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-02-03 16:51:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-02-03 17:30:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2022-02-03 18:55:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-02-03 19:00:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2022-02-03 23:30:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2022-02-04 03:09:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2022-02-04 15:30:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-02-04 16:05:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-02-04 17:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2022-02-04 17:15:00+00:00,PURSE-SNATCHING,LARCENY/THEFT,38128
2022-02-04 17:30:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-02-04 18:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2022-02-04 19:20:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-02-04 21:13:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38128
2022-02-04 22:00:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-02-05 08:00:00+00:00,COUNTERFEITING/FORGERY,COUNTERFEITING/FORGERY,38128
2022-02-05 08:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-02-05 10:00:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2022-02-05 10:30:00+00:00,ARSON,ARSON,38128
2022-02-05 11:45:00+00:00,ROBBERY,ROBBERY,38128
2022-02-05 12:05:00+00:00,ROBBERY,ROBBERY,38128
2022-02-05 12:20:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38128
2022-02-05 20:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-02-05 21:23:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-02-05 22:07:00+00:00,INTIMIDATION,ASSAULT,38128
2022-02-05 23:20:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38128
2022-02-06 00:15:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-02-06 02:20:00+00:00,ROBBERY,ROBBERY,38128
2022-02-06 06:30:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2022-02-06 09:00:00+00:00,KIDNAPPING/ABDUCTION,KIDNAPPING/ABDUCTION,38128
2022-02-06 11:50:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-02-06 12:50:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-02-06 13:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-02-06 13:45:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2022-02-06 14:30:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2022-02-06 15:31:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38128
2022-02-06 15:45:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-02-06 16:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2022-02-06 18:34:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-02-06 18:40:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-02-06 19:48:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-02-06 21:00:00+00:00,INTIMIDATION,ASSAULT,38128
2022-02-06 21:25:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-02-06 21:30:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38128
2022-02-06 23:00:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38128
2022-02-07 00:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2022-02-07 01:53:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2022-02-07 06:25:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-02-07 11:30:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-02-07 13:30:00+00:00,ROBBERY,ROBBERY,38128
2022-02-07 14:50:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-02-07 17:00:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-02-07 17:20:00+00:00,WEAPON LAW VIOL,WEAPON LAW VIOLATION,38128
2022-02-07 19:30:00+00:00,INTIMIDATION,ASSAULT,38128
2022-02-08 02:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-02-08 07:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2022-02-08 10:31:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-02-08 12:00:00+00:00,CREDIT CARD/ATM FRAUD,FRAUD,38128
2022-02-08 12:50:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2022-02-08 14:40:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-02-08 14:58:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-02-08 16:30:00+00:00,INTIMIDATION,ASSAULT,38128
2022-02-08 16:45:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-02-08 17:40:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-02-08 18:00:00+00:00,TRESPASS OF REAL PROPERTY,TRESPASS OF REAL PROPERTY,38128
2022-02-08 18:40:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-02-08 19:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-02-08 19:30:00+00:00,WEAPON LAW VIOL,WEAPON LAW VIOLATION,38128
2022-02-08 21:11:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-02-08 21:30:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2022-02-08 22:20:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-02-09 00:00:00+00:00,FALSE PRETENSES/SWIN/CONF,FRAUD,38128
2022-02-09 08:20:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2022-02-09 09:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2022-02-09 10:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-02-09 11:00:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2022-02-09 11:00:00+00:00,INTIMIDATION,ASSAULT,38128
2022-02-09 12:50:00+00:00,ROBBERY,ROBBERY,38128
2022-02-09 15:52:00+00:00,INTIMIDATION,ASSAULT,38128
2022-02-09 19:45:00+00:00,DRIVING UNDER THE INFLUENCE,DRIVING UNDER THE INFLUENCE,38128
2022-02-09 21:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2022-02-09 23:15:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2022-02-10 05:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-02-10 08:00:00+00:00,IMPERSONATION,FRAUD,38128
2022-02-10 08:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-02-10 09:00:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2022-02-10 11:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-02-10 18:30:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38128
2022-02-10 19:35:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38128
2022-02-10 20:00:00+00:00,INTIMIDATION,ASSAULT,38128
2022-02-10 23:30:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-02-11 00:00:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38128
2022-02-11 03:30:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-02-11 10:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-02-11 10:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-02-11 14:00:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2022-02-11 15:20:00+00:00,EMBEZZLEMENT,EMBEZZLEMENT,38128
2022-02-11 15:45:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2022-02-11 16:00:00+00:00,COUNTERFEITING/FORGERY,COUNTERFEITING/FORGERY,38128
2022-02-11 16:30:00+00:00,INTIMIDATION,ASSAULT,38128
2022-02-11 18:14:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-02-11 18:24:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38128
2022-02-11 20:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2022-02-11 21:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-02-12 07:50:00+00:00,INTIMIDATION,ASSAULT,38128
2022-02-12 08:00:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-02-12 11:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-02-12 13:00:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2022-02-12 13:00:00+00:00,INTIMIDATION,ASSAULT,38128
2022-02-12 13:33:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38128
2022-02-12 14:30:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-02-12 16:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-02-12 17:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-02-12 18:18:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-02-12 18:58:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-02-12 20:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2022-02-12 20:25:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2022-02-12 22:30:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-02-13 00:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2022-02-13 06:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-02-13 06:50:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-02-13 07:30:00+00:00,ARSON,ARSON,38128
2022-02-13 10:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2022-02-13 11:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2022-02-13 14:25:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-02-13 16:00:00+00:00,INTIMIDATION,ASSAULT,38128
2022-02-13 16:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-02-13 17:00:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38128
2022-02-13 17:30:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2022-02-13 18:00:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2022-02-13 18:30:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38128
2022-02-13 19:00:00+00:00,ROBBERY,ROBBERY,38128
2022-02-13 20:12:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38128
2022-02-13 22:28:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-02-14 08:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-02-14 08:15:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-02-14 09:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-02-14 09:30:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2022-02-14 11:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-02-14 11:45:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-02-14 12:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2022-02-14 12:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-02-14 13:30:00+00:00,INTIMIDATION,ASSAULT,38128
2022-02-14 14:50:00+00:00,INTIMIDATION,ASSAULT,38128
2022-02-14 15:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-02-14 18:30:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2022-02-14 19:20:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-02-14 21:50:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-02-14 22:00:00+00:00,DRUNKENNESS,DRUNKENNESS,38128
2022-02-15 02:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-02-15 03:20:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-02-15 05:50:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-02-15 06:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-02-15 08:00:00+00:00,INTIMIDATION,ASSAULT,38128
2022-02-15 08:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-02-15 08:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-02-15 10:40:00+00:00,INTIMIDATION,ASSAULT,38128
2022-02-15 12:50:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-02-15 15:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-02-15 16:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-02-15 16:30:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2022-02-15 19:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-02-15 20:07:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2022-02-16 00:00:00+00:00,CREDIT CARD/ATM FRAUD,FRAUD,38128
2022-02-16 03:46:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2022-02-16 07:00:00+00:00,INTIMIDATION,ASSAULT,38128
2022-02-16 11:20:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-02-16 14:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-02-16 17:45:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2022-02-16 18:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-02-16 18:50:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2022-02-16 20:30:00+00:00,WEAPON LAW VIOL,WEAPON LAW VIOLATION,38128
2022-02-16 21:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2022-02-16 21:10:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-02-16 21:10:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2022-02-16 21:50:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-02-16 23:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-02-17 01:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2022-02-17 09:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-02-17 10:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-02-17 11:00:00+00:00,IMPERSONATION,FRAUD,38128
2022-02-17 11:20:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38128
2022-02-17 13:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-02-17 15:45:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2022-02-17 16:01:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-02-17 16:40:00+00:00,ROBBERY,ROBBERY,38128
2022-02-17 19:20:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2022-02-17 19:45:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2022-02-17 19:50:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2022-02-17 19:50:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-02-17 22:35:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38128
2022-02-17 23:23:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-02-18 05:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2022-02-18 07:00:00+00:00,INTIMIDATION,ASSAULT,38128
2022-02-18 11:00:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38128
2022-02-18 11:40:00+00:00,INTIMIDATION,ASSAULT,38128
2022-02-18 14:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2022-02-18 16:30:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2022-02-18 21:28:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38128
2022-02-18 23:30:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-02-18 23:30:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2022-02-19 01:40:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-02-19 07:10:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38128
2022-02-19 10:00:00+00:00,FALSE PRETENSES/SWIN/CONF,FRAUD,38128
2022-02-19 10:29:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-02-19 11:00:00+00:00,INTIMIDATION,ASSAULT,38128
2022-02-19 11:00:00+00:00,CREDIT CARD/ATM FRAUD,FRAUD,38128
2022-02-19 14:20:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-02-19 16:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-02-19 20:56:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-02-19 21:18:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-02-19 22:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2022-02-19 22:35:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2022-02-20 02:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-02-20 10:34:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-02-20 12:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-02-20 17:10:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-02-20 17:38:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38128
2022-02-20 18:15:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-02-20 19:30:00+00:00,INTIMIDATION,ASSAULT,38128
2022-02-20 19:55:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-02-21 00:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-02-21 00:50:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-02-21 09:30:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38128
2022-02-21 10:30:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2022-02-21 12:00:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2022-02-21 14:20:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-02-21 14:40:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-02-21 15:30:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-02-21 16:30:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2022-02-21 16:30:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2022-02-21 17:50:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-02-21 18:24:00+00:00,ALL OTHER OFFENSES,ALL OTHER OFFENSES,38128
2022-02-21 19:10:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2022-02-21 20:30:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38128
2022-02-21 21:19:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2022-02-22 04:00:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38128
2022-02-22 06:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-02-22 06:30:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2022-02-22 09:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-02-22 13:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2022-02-22 14:05:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-02-22 17:30:00+00:00,ALL OTHER OFFENSES,ALL OTHER OFFENSES,38128
2022-02-22 20:00:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2022-02-22 21:08:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-02-22 22:20:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-02-23 00:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-02-23 02:13:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-02-23 03:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-02-23 05:30:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2022-02-23 06:15:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2022-02-23 07:00:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2022-02-23 12:30:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-02-23 13:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2022-02-23 13:31:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38128
2022-02-23 13:52:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-02-23 15:13:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2022-02-23 15:55:00+00:00,WEAPON LAW VIOL,WEAPON LAW VIOLATION,38128
2022-02-23 18:30:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-02-23 19:00:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38128
2022-02-23 21:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-02-23 21:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-02-23 23:59:00+00:00,INTIMIDATION,ASSAULT,38128
2022-02-24 01:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-02-24 01:30:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2022-02-24 05:30:00+00:00,INTIMIDATION,ASSAULT,38128
2022-02-24 06:15:00+00:00,ROBBERY,ROBBERY,38128
2022-02-24 09:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-02-24 09:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-02-24 11:54:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-02-24 14:00:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-02-24 15:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2022-02-24 17:10:00+00:00,WEAPON LAW VIOL,WEAPON LAW VIOLATION,38128
2022-02-24 20:02:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-02-24 22:07:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-02-25 02:00:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2022-02-25 07:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-02-25 12:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-02-25 19:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2022-02-26 00:02:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
